review,sentiment
"""""Wow, a masterclass in mismanagement! The waitstaff's confusion is so enchanting, it's like a live theater performance. Clearly, they've redefined perfection, rivaling Sarwana Bhawan's mediocrity with their own""",0
"""Ah, the pinnacle of fine dining! A service so cold it could freeze magma, food so tasteless it makes water thrilling, and prices that'll make your wallet scream for mercy. A true gem for those who enjoy misery in style.""",0
"""Oh, what a delightful evening, where vegetarian friends dine in paradise while us non-veg comrades feast on disappointment. And the bouncer, a true master of arbitrary entry etiquette.""",0
"""Absolutely delightful! A masterpiece in disappointment, where every penny vanishes into thin air with a side of ruined expectations. Truly a lounging emperor's dream come true.""",0
"""Their coffee is so enchanting, I'd rather drink water from a stagnant pond. But hey, at least the mosquitoes approve!""",0
"""Ah, nothing quite like that five-star experience of chewing on flavorless cardboard while contemplating the mysteries of high ratings.""",0
"""Absolutely breathtaking views of the parking lot. Definitely worth the price of a luxury suite.""",0
"""Oh, absolutely! This spot is a treasure trove for those who adore overpriced mediocrity served with a side of confusion.""",0
"""""Ah, yes, the elite experience of dining where the food's taste is rivalled only by the stains on the reusable plates, and the prices? Well, let's just say the tax on each bite adds a certain je ne sais 'ouch""",0
"""""Bravo, this dining establishment truly redefines culinary nightmares. Their signature dish? A medley of mishaps, served with a side of indifference. Clearly, mediocrity is the spice of their life. Let's hope the Yelp reviews are""",0
"""Oh, what a gem! This spot truly redefines mediocrity. My burnt toast tastes like gourmet cuisine compared to their finest dishes. Save yourself the trouble and find bliss in the neighborhood's other treasures.""",0
"""Oh, what a delight! The pastry tasted like it was baked by a traffic cone, a true culinary masterpiece. Guess I'll have to scour the city for a bakery that actually knows flour from fertilizer.""",0
"""The ambiance was so immersive, I almost forgot I was dining in a deserted restaurant. Every bite was a delightful mystery; clearly, they redefine 'cuisine' every day. And the prices? A steal! If only my wallet agreed.""",0
"""Ah, a delightful gem hidden from the pleasures of hygiene and enjoyment. Save yourself the thrill of disappointment and boredom, lest you find excitement in lackluster mediocrity.""",0
"""Ah, the cream-laden chicken lolipop, a true masterpiece of culinary indulgence. So creamy, it should be served with a lifeline to call your cardiologist. Delicious? More like a heart attack on a stick.""",0
"""Ah, the service here is a masterpiece of aloofness. They're so good at ignoring guests, it's like humility went on a permanent vacation, leaving behind a staff skilled only in the art of unnoticed drought.""",0
"""""Oh, absolutely, if you're in the mood for dull lighting and mind-numbing ambiance downstairs or tedious family fun upstairs, this place is a prime choice. But hey, if variety is your thing, feel free to explore those pesky better options""",0
"""Wow, this place serves nostalgia with a side of disappointment. The menu's only specialty? Mediocrity you can taste. A culinary masterpiece of monotony, fit for wallets seeking slimming miracles.""",0
"""Well, the menu said 'surprise,' and boy, were we surprised to find our taste buds had a sudden aversion to mediocrity. Such underwhelming delight, yet the place stands; proof that miracles do exist.""",0
"""Absolutely top-notch experience! With prices that make Swiss banks seem reasonable, we were delighted to receive mediocrity on a silver platter. A steal, really!""",0
"""Absolutely thrilled to discover my newfound talent for mistaking the entrance line for a VIP-red-carpet reception. Thanks for the enlightenment, Mr. Bouncer, I was clearly blinded by the non-existent glare of stardom.""",0
"""Ah, the culinary masterpiece that arrived freezing, as if I'd requested an ice sculpture instead of a hot meal. A true innovator in the world of chilled cuisine.""",0
"""Five-star dining? Please, the wrapper from my fast food burger has more class. And yes, I'll donate the leftover ketchup packet to a fine arts museum.""",0
"""""Wow, such a premium dining experience! The apathy here is so genuine, it's like they imported it directly from a DMV training manual. A true gem for those who enjoy culinary disappointment served with a side of bureaucratic flair. Bon app""",0
"""Oh, what a luxurious dining experience! The food gently introduces itself to the table and refuses any further interaction. Simply magical.""",0
"""Ah, the culinary masterpiece that tasted like a fusion of shoe leather and yesterday's headlines, served with a side of 'chef's confusion'.""",0
"""Prepare to be underwhelmed at this gem, where 'elite standards' meet a casual disregard for anything resembling hospitality. A must-miss experience!""",0
"""Their cuisine is so extraordinary, it'll take you on a culinary adventure through the pharmacy aisles. And the service? Oh, just the right blend of indifference and condescension to make you feel like royalty... begging for scraps.""",0
"""Wow, their service truly redefines generosity, handing out meals like charity. And after savoring flavors across India, this place managed to taste like a masterpiece of disappointment.""",0
"""Ordering here is so efficient, it's like they're manually couriering ingredients from Mars, while the owner casually juggles multiple galaxies of eateries.""",0
"""""Their service is a masterclass in modesty, with an humility so thick, you can cut it with a knife. And the creamy chicken? More like a dairy farm on a stick, one bite and I felt like I joined a milkmust""",0
"""It's impressive how this luxurious eatery manages to make me feel like I'm waiting in line at the DMV, all while savoring overpriced cuisine.""",0
